LOAD,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,-0.0014419553616605851,-0.005425975768008295,-0.003687531222253737,-0.01383458497046719,-0.013761041847903166,-0.013773756088331757,0.013546815652398903,0.0011930430062800923,-0.013716969005885704,-0.013835967176068054,0.013768465945002029,24458643891001053e-21,18747259445173192e-21,-0.0013589249344884702,-0.006896731915025989,-0.0028404003089464447,-0.004373444186385633,0.004658690396037668,13998253587943488e-22,-0.00668938654771728,0.007018293643280493,-0.000882171535762144
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,-0.0012801550852119536,-0.006887350746630938,-0.015668467343688652,0.017312073686222895,-0.017306102056075745,-0.01727599918964129,0.01731164074581726,0.008775857829147804,-0.01731739835314494,-0.01731982711454827,0.017313586166959216,-5086040429599925e-20,217989828923959e-20,-0.0029184758658514776,0.0027423218375918768,-0.0029752559223306108,-0.0024335420615819725,0.0029777307125235797,-0.0003749988278141103,-0.0029788385181322985,-0.0029648262115487822,0.002977430228590233
370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,-0.011937872454522713,-0.017260285330207514,-0.030252557890518172,0.03033344582575004,-0.030337057217990848,-0.03029952668020175,0.030326368594564945,-0.018696998803233944,-0.03033629820915662,-0.030339862420868835,0.030328235382099278,-0.0006211579448841542,1992727835875563e-20,-0.005479644756636537,0.005308677144051255,-0.0055186047445261455,-0.0043807989887832965,0.005511601325480342,-0.0031346944369259333,-0.005516645005212983,-0.005504961759347393,0.005511307439087121
595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,-0.0033377844978869087,-0.0037523427288214117,-0.012238272933894456,0.012269700205553402,-0.012273400746917407,-0.012229022740261275,0.012264560443048467,-0.010187243514855893,-0.012268053443044713,-0.012273864430391024,0.012261516747908652,-0.00029964906649446177,29785264752113516e-21,-0.004598792650608641,0.004134639952153407,-0.004639901873706442,-0.0006727180423454215,0.004622899895940141,-0.003447566304870864,-0.004595438192899509,-0.004584376786681638,0.0046270943469712
645,-8402606795656492e-21,-10569696379317262e-21,-0.0005788953763395457,0.0006157187718732957,-0.0006194045103870248,-0.0005764326772299856,0.0006092749849329684,-6077771492063108e-20,-0.0006138632005563971,-0.000619864277496756,0.0006040485968217824,16015320564860547e-23,15277493841184264e-23,22457510207712916e-23,1752139453976842e-22,-0.00031991910687411557,18871042365559143e-23,11894783540078446e-23,1955960555882763e-22,10487858504923397e-23,-784707068473417e-21,8500991310542161e-23
581,-0.0007516969782760397,-0.004521573835364667,-0.013586717743794496,0.013630870110513116,-0.013631014892463988,-0.013589281816197896,0.013631436519986662,0.0016283075492101728,-0.013630756030694191,-0.01363584650372085,0.013632186842624017,-21270898966085916e-21,37929487043397714e-22,-0.0031293141976886096,0.0010963701887916621,-0.003208946755887232,-0.00019972616031443957,0.003207654512736885,-0.00017029922181027723,-0.0031687074284138528,-0.0030768518808667045,0.003210722834575963
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,-0.0010077500948644236,-0.014266629454465884,0.014716707886670122,-0.01498793388748898,-0.014823239865799476,-0.014843546386577366,-0.014918531375170407,0.008894472978035695,0.014989955020031087,0.014995896701500033,0.014949223530019928,-75285616705222935e-22,-0.005329521344886956,-12127878994738772e-21,-0.0005579430348437442,-11373724379704075e-21,-0.00012207349512538546,7541595235638354e-21,-7856189384314316e-21,-0.00018474611323049395,0.005157582846971209,-11500988871149254e-21
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,-0.00019239420663963447,-0.0010064530494318102,0.004881555334573795,-0.005622304955201607,-0.00554395510569311,-0.005541331107195513,-0.005045275681986927,0.0025899308872505133,0.00557825987427546,0.005625892371742713,0.005573195967327027,7436946840300163e-23,7625516724486803e-23,693595893237059e-22,8730785584949718e-23,7972428832207779e-23,8274778536508653e-23,76974841707253e-21,7051762833040764e-23,7957054554488807e-23,-22523189788931086e-24,6816240636677018e-23
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,-0.0016568733787823975,-0.0057246395549785944,-0.0004622416374695515,-0.014374429208443562,-0.014299866063143374,-0.014311174623913736,0.014062220459511776,-0.0004353375091850076,-0.01411157304668309,-0.014375979162964514,0.014308128935358155,-19644672741431224e-21,-1920832713162013e-20,-7049444288079187e-20,-0.002168810166789964,-0.00012204644419719357,-0.00023228679179859713,0.00020865738634806563,-21318544749460155e-21,-0.002059253572874953,-0.004317383690109061,-5798907064319403e-20
288,0.0005720680281964818,-0.001863773623415721,0.00846299430845282,0.008490629358203772,0.008482857150497847,-0.008444687893535863,0.008288432513287092,0.004628712207317698,-0.008486863133766509,-0.008495829771159646,-0.008493250410800846,-236015737162254e-21,-2536025553862009e-22,2936505910242082e-20,0.00031300621441210374,9294823712813205e-20,-3283122735710242e-20,18280483729593566e-21,-21952346425380131e-23,-0.00044146361709100634,-0.0019037157427133217,0.0019066028357948434
412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,-0.00010928984666391806,-0.0027166655638446446,0.010234808494448244,0.01048444656393488,-0.010455625984690853,-0.01043887795781262,0.010488951508031086,0.004532879723200267,-0.010490405644672518,-0.010491793928885884,0.010485557410465418,-299810506369097e-21,10835728937730327e-23,-0.0004000007994578725,0.0002696507458255226,-0.0005585257003623799,-4570951773124818e-20,0.0005795102000921079,-29304589684933657e-22,-0.0005793404003054045,-0.0005611797117392875,0.0005728803792203092
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,0.0006792867173449624,-0.006096877883665086,0.016230201814048772,0.01629141123883282,0.01625583446348844,-0.016245964493423304,-0.016063595636483186,0.01052555641268449,-0.016294413750433168,-0.016297810262051682,0.016296076526376546,-1387922198869962e-20,6518131738353361e-21,-0.0047813116637666075,0.004807767899447424,-0.004990834108716924,-0.0032896250554753093,0.005001152228037153,-0.00016455654009794873,-0.0050177355590393935,-0.005013381119433835,0.005019252644337946
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,7657161085583564e-21,-0.001202334508893399,0.006836046466034751,0.006918171381095739,0.006875006832159691,-0.006862084187926387,-0.006897236566249798,0.00265511489902176,-0.006922397087230192,-0.006927710893650851,-0.00674145931341763,0,0,0,0,0,0,0,0,0,0,0
310,0.00019742824162527484,-0.0007317218946968906,0.005190971676511835,0.0052207010630207495,0.005211906353373874,-0.005176449921235726,0.004932045728473944,0.002034200010309295,-0.005217688145959298,-0.0052258355308593685,0.005211967158947894,-23021169729825486e-22,-20750737451114e-19,-0.000296339838357626,0.0004071156184050906,-0.0008435714874089201,-9676317275419954e-20,9290448082764635e-20,-3267577779353381e-21,-0.0014700617170446406,-0.001875863313601664,0.0019386416481630142
647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,-0.00019382760514496944,-0.0008827658823320483,0.007324395867533917,-0.007513309144647207,-0.0072654432837971905,-0.007472762406497191,-0.00748785984745215,0.003041549647083197,0.0075409848252509515,0.0075455438758992854,0.0075015051914103514,-36466330202711283e-23,-3971366902000284e-22,-3484324350710999e-22,2063425651371853e-21,-11658361126487549e-23,-383661809588709e-20,-6013115836922545e-22,-3438179999037949e-22,51494823904985054e-24,-3117683280334793e-20,-3777769525536989e-22
377,0.00014257217493685026,-0.0031501334487686883,0.011276097402714291,0.011343710291895515,0.011315216978960985,-0.011292159089441145,-0.011323428232803079,0.00613681437504765,-0.011340635998777215,-0.011351759628759894,-0.01131047590593337,-347791301276712e-19,-3466198347851224e-20,7556247385892556e-20,0.0038785295094803107,-0.0006909228349525343,-0.0007740728204852498,0.0035261946051401427,-3632454361657267e-20,-0.005864181234942312,-0.006141392399865386,0.0050817535449319
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,-6089080047282092e-21,-0.0008301157394319109,0.000913886657940309,-0.0011539629205766094,-0.001003314033152937,-0.0010182962931528997,-0.0010868968545631602,819702359019861e-19,0.0011559681344755005,0.0011618967321605084,0.0011196944964102715,-3567975697185699e-23,-0.00030973878462033436,-3253060147992426e-23,5336678790303362e-22,11766739315549612e-24,-3952175370823541e-22,-8804998586492419e-23,-3735762303669343e-23,4765021922106816e-22,-8521920695947482e-21,-4054520016255614e-23
511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,-0.004724496876029161,-0.019650281982837026,0.02864189410618634,-0.029035922858970054,-0.02891917176562231,-0.028929980497645946,-0.02891462971900527,0.021651446457483958,0.029030765740952313,0.029039958194317927,0.028989568082798733,-1822192731759653e-20,-14275900845128753e-21,-0.00035010153951955947,-0.004027916551928662,-0.0008049232556991692,-0.0010502573850313945,0.0014553301701405452,-18098660246712583e-21,-0.003816275337342717,0.004276271868104531,-0.00019809984774149525
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,0.000352795023741026,-0.0011732118262498537,0.0066352492758336434,0.006662682270909437,0.00665497518573116,-0.006617191795088517,0.006468970639713689,0.00315274360934531,-0.006659064367583845,-0.006667831870128926,-0.0066652673802504725,-400145123191642e-20,-3767053856851277e-21,-0.00011987447116557082,-0.00038682269406242753,-0.00034214539791499465,22943930274244018e-21,-0.00014322493625662513,-433536991883976e-20,0.0003247367470928797,0.0023621172835996684,0.0026125298445930922
185,-0.0003386753985503699,-0.0020543787000867897,-0.008863231538496885,0.008904855280003565,-0.008905150353161473,-0.008863052766887813,0.008905296433343868,0.0005920910084698527,-0.00890470315740377,-0.008909845547535156,0.008906032300348032,-4980797854620134e-20,4016216440694276e-21,-0.0033139823421118875,0.0015537221048993743,-0.0033540904457603216,-0.00044866370706414527,0.0033515932810979088,-0.00036476260616294387,-0.0033302969910647406,-0.0032882914043151634,0.003353687487624435
410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,-0.0039440567628749035,-0.006324820195028669,-0.01629311501534747,0.016371464156320514,-0.016375131209771077,-0.016337673643408324,0.016364651418777965,-0.007415459728144613,-0.016374357208501666,-0.016377858111090493,0.016366429684560924,-0.00032607467349660135,10978226064023433e-21,-0.003939921018724146,0.0037724984441311893,-0.003978612451667057,-0.0029076217148671646,0.003971649423926998,-0.0018789851082427755,-0.0039766641575927075,-0.003965293040796847,0.003971353607627487
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0.0007487979568285841,-0.0026101666756400688,0.010077487944202157,0.010106729169242601,0.010098190876581037,-0.010062510418458737,0.009785440824962133,0.005932851857801902,-0.010103697128661326,-0.010111836420309939,-0.010085829390119094,-7848826829498501e-21,-7619990932433707e-21,-0.0002239281017475947,0.0023860725841951813,-0.0007899619975689498,-0.0004988367843289654,0.0008398710206000692,-9492792321069699e-21,-0.0030695627124615876,-0.003561552752035846,0.0035976817915209514
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,6266012347175276e-20,-0.0002127819041450596,0.0027713532597581636,0.002798700999785325,0.002790993806582792,-0.002753652142937879,0.0026048594788649904,0.0006760027390359524,-0.002795154935699179,-0.002803832649569349,-0.0028010669823296808,-856734543988602e-21,-8476241200733314e-22,-36368938688691177e-22,0.00017073461491426412,-4675217830832357e-21,-22521470130057453e-21,-13675430577980707e-21,-9027757634644251e-22,-0.00031301409638426203,-0.0011915192725980989,0.0012692234286095228
498,0.00034831405100455015,-0.01230882538527478,0.0248127005908787,0.024891520892305286,0.024850805198924242,-0.024840811325005374,-0.024869170817924502,0.018339405675646292,-0.024894706488236107,-0.024899761755958982,-0.024735104686576692,-8775105091318736e-20,-7539100163933554e-21,-0.018782838079792974,0.0193522971938771,-0.02013152752781988,-0.014738916944457725,0.020245937445938278,-0.0006017784396143977,-0.020276334645518035,-0.020254887524160048,0.020191173954769104
580,-0.01383187008871345,-0.013028418821752874,-0.02542302284072595,0.025435493623152006,-0.025438987509952105,-0.025394751948115468,0.02543412901780484,-0.022878248464123896,-0.025434661483068943,-0.02543986317656244,0.025433322898808397,-0.0035508489846187707,9622747743082138e-20,-0.00815315252522364,0.007753622251016223,-0.008159584175551238,-0.00556673639945493,0.008156428413806927,-0.007170590523393083,-0.00814987060258876,-0.008141492052275545,0.00815733364629262
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,-0.0002438206561783396,-0.0036515880320493466,-0.01134851230638001,0.01210789788815192,-0.012098728297074257,-0.012067076207339711,0.012110549260097137,0.004879356614276964,-0.012109067920423544,-0.012113833524023176,0.012110711553714903,-1224999534665816e-20,-11991412745354646e-21,-12612758669150459e-21,5315764506499954e-20,-3063924206012092e-20,-18930804830924464e-21,8565045643801894e-20,-12422810668377693e-21,-0.00013994708971121206,-0.0008707305091221751,19660653901354408e-21
420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,3965156330540398e-21,-14993106785543553e-21,0.0007061001132955963,0.0007347089940847734,0.0007262599071521311,-0.0006918086578759294,0.0004650654977090621,4816287512074413e-20,-0.0007315938249043002,-0.0007398351213460733,-0.0007341240458569598,-1436032767525297e-24,-1399471450617279e-24,-15000986811238015e-25,-14974979364174024e-25,-1484487584073324e-24,-13557222345618458e-25,-15019058813466046e-25,-14803193818316296e-25,-13645361134420608e-25,-18207848319351516e-25,-14446845902731098e-25
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,-0.00597073887062427,-0.014620446256041753,-0.027298586678371928,0.027315296157523372,-0.027316966729461933,-0.027273366052240178,0.027313979437986857,-0.014331472296326808,-0.027314349556170292,-0.027319856377205465,0.02731248933158792,-0.0012109932965252979,9349978573047757e-21,-0.005794287274316912,0.005217341306506362,-0.0057991121913300026,-0.0037211462880291646,0.005797295607551656,-0.004184793286818811,-0.00579084948846964,-0.005786084758079957,0.005797990474571302
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,-13829473929263814e-21,-0.00014563786354067354,0.0015403431322039418,-0.0017940757214333913,-0.0016385059143555064,-0.0016488603073964991,-0.0017252818316093738,0.00019656197427156408,0.0017959225627933034,0.0018018982763489955,0.00175532960712238,47629583280889287e-23,4799434817834292e-22,546992924552181e-21,9864670114247132e-21,6293881000124513e-22,14732787508783818e-22,15375145907825516e-23,4771518533550068e-22,4087581611238178e-21,-0.00023149506996060498,5229115826246855e-22
483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,0.0026169195094399855,-0.004798245663631406,-0.014034408175921054,0.014031925160818193,0.014027015235611895,-0.013987799190072425,0.013978651341190695,0.01032195343728648,-0.014027764839134038,-0.014035858571880944,-0.014025452300067909,-0.00042599932230277804,7807412320204321e-21,-0.0038998372821274774,0.0031809678235897865,-0.003892303809550468,-0.00036474121133928117,0.0038673934627749262,-0.002021102096073202,-0.0037988995051109475,-0.0038386271125248617,0.003876057704348679
490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,-0.001250048577316365,-0.014037078531909275,-0.026180557695303808,0.026673840719619202,-0.02666605812510725,-0.026632628841420924,0.026677775812830484,0.01672684597981733,-0.026675166348058,-0.026679834548874792,0.026676937965775416,-0.00011603013897748538,-1663774501281523e-20,-0.005798580914193885,0.004930182390625315,-0.005870738276149257,-0.0028530607203769986,0.005879621524666534,-0.0007082679984212747,-0.0058713515732319865,-0.005828439401917407,0.005877436795758084
506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,-6040688342631717e-20,-0.00045462246157210173,-0.004049372126300854,0.004098863516521334,-0.00409851717592391,-0.004057311767023841,0.004098975039334568,0.00020508619485681834,-0.004098607676133903,-0.004103845986080101,0.00409973661880933,21821740816413415e-23,2217777804180976e-22,275125655237185e-21,5126414728898188e-22,2952214750440163e-23,22705708255937873e-23,4578990816031525e-22,230768474392129e-21,-31060689684170306e-23,-4338788245461522e-21,23517146940238431e-23
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,-0.0016678339505243334,-0.002525270218616038,-0.009360294549817572,0.009508900477527837,-0.009490364779106808,-0.0094621423032471,0.009447508986060005,-0.009432265870028156,-0.009496870085579145,-0.009509940522107019,0.009264683114067862,-0.0002284619244226349,-1533258740554766e-21,-0.00345656664693636,0.0035583651215752576,-0.0035522976268912987,-0.002765530246334774,0.0032780795441856303,-0.0035419626767283496,-0.0033640109179629007,0.003511515054107267,0.0032228151103279867
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,0.00044475485943318294,-0.0014641437286859738,0.007455061576147837,0.007482639789650081,0.007474886234018929,-0.007436795017015385,0.007283462378437744,0.003798858345661682,-0.007478901549753947,-0.007487830180561039,-0.007485284508777779,0,0,0,0,0,0,0,0,0,0,0
128,-9287174850061697e-22,-1467949632081439e-20,-0.00036844973941799197,0.0007278383721689916,-0.0007199044348978612,-0.00068796087498324,0.000731604188242238,21016621617922504e-21,-0.0007291195441427728,-0.0007338307158561638,0.00073087868628572,-4617207436559412e-22,-648909625582117e-22,-0.0002987268972764433,5657614151907339e-20,-0.0003628119564107919,-1390444782692693e-20,0.0003716202879554785,-28630425058621956e-22,-0.0003634000362017602,-0.00026717607092327164,0.0003694183962151751
655,-0.0001057389507852502,-0.0008446044302968247,0.004866763945535091,-0.005115947822515843,-0.004939391928914183,-0.005023326335837464,-0.005054333052005366,0.0014923085445146533,0.005120340469731588,0.005125867419593422,0.0050796701657378485,10390225113621199e-23,10247779090588605e-23,6511001741926759e-23,-5410346309714376e-21,27287849979629186e-24,-10788843950587657e-22,27554231910031923e-23,10345301480751967e-23,-1827766324818958e-21,0.0001411833540743146,7528955456304054e-23
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,-0.0028704960194116946,-0.013970034824037247,0.02243525524814749,-0.022815763744669315,-0.022696310677280618,-0.022705875239631412,-0.022700432509187296,0.015762804567117206,0.02281113586878214,0.02281995288090033,0.022769867365002305,-23881030988215368e-21,-18611112397037832e-21,-0.0003426118580748816,-0.004379588518193811,-0.0007838540672876759,-0.0008930693916303079,0.0014093589373998794,-23936512617589445e-21,-0.004127746973404456,0.0046951882041499915,-0.00019550162794362835
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
